B100098_v02.txt_2.txt	나의 취미	경치가 아름답고 공기가 좋은 곳 가는 것을 나 취미이다. 나는 친구함께 다른 나라 영행 가는 것을 아주 좋아하는다. 영행을 하면 스트레스를 풀 수있고 새론 친구도 만날 수 있다. 그 도안 공부할 때 어러운 일이나 회사에서 꾸미가 귀게 잊어버릴 수있고 기분이 즐거워질 것이다. 영행에 갈 때 나는 항상 많이 준비해야 한다. 먼저 가는 곳 유명한 장소 이름 그 날씨가 어때, 한국부데 거기까지 비형기로 얼마나 걸린거 호텔을 예약 했다. 이테네으로 찾아해야 한다. 그 취미 생활을 할 때 주의할 점도 중요한다. 거기가면 뭘 문활을 알아하야 하다. 그리고 약도 준비해야 하며 영어도 간단하게 이야기하면 좋겠다. 다는 항상 친구하고 년마다 다른 나라에 가는다. 하지만 지금 한국에서 유학기 때문에 영행을 못 가는다. 지금 주말마다 친구하고 서울 근처에 영행 할 것이다. 앞으로도 그 취미는 계속할 것이다.	B1
A200046_v02.txt_2.txt	나의 취미	저는 취미가 많이 있습니다. 그중에서 독서하고 음악 감상하는 것을 좋아합니다. 그래서 책하고 음악에 관심이 있습니다. 고등학교부터 그 취미 활동을 시작했습니다. 먼저 독서 취미는 이야기할 거예요. 독서하는 것이 유익합니다. 책을 읽으면 지식을 넓힐 수 있습니다. 특히 학생들에게 독서가 필요합니다. 책을 읽을 때 책이 많이 필요합니다. 저는 소설을 읽는 것을 좋아합니다. 책을 읽으면 매일 책을 읽어야 됩니다. 책을 읽는 참 유익합니다. 그리고 음악 감당도 재미있습니다. 음악을 때 CD가 많이 필요합니다. 저는 심심할 때 음악 감상 자주 들습니다. 그 때 편해서 모두 잊어버릴 수 있습니다. 아주 좋습니다. 취미가 참 도와 주기 때문에 한국에서도 활동을 하고 있습니다.	A2
B100159_v02.txt_2.txt	나의 취미	나의 취미가 노래를 부른다. 어렸을 때 어머님을 나에게 자주 노래를 불렀다. 어머님께서는 나에게 자주 가르쳤다. 내가 노래를 좋아해게 된다. 중국에서 대학교에 간 후에 친구하고 같이 자주 노래방에 갔다. 그래서 나의 취미가 같은 친구를 많다. 노래를 부르며 춤을 추는 것을 좋아하기 때문에 대학교 1학년 때 교내 학생회의 문예부에 가입했었다. 그리고 1년 후에 학원 학생회에 가서 승진했다. 내가 문예부의 부장이 됐다. 내가 대학교 3학년 때 선생님이 나를 신임하셔서 교내 가수 대회의 총핵임자를 맡으라고 해셨다. 그리고 활동은 원만하게 끝났다. 음악이 나를 성장시켰다. 나는 자주 음악을 듣는다. 노래를 잘 불러서 많은 친구를 사귀게 됐다. 평소 우리는 시간이 있으면 노래방에 같이 갔다. 중국에서 살 때 교내 가수 대회에 참가했었다. 스트레스가 많을 때 친구와 같이 노래방에 갈 만했다. 노래를 부르면 부담을 덜수 있다. 노래를 부른 후에 스트레스를 푼다. 초조 등이 모두 없어진다. 이번 주말에 토픽시험이 있어서 나의 스트레스를 많이 생겼다. 하지만 지금 집에서 자주 노래를 부르면 스트레스를 좀 작다.	B1
B100126_v01.txt_2.txt	나의 취미	나의 취미는 독서이다. 특별한 취미는 아니지만 나 한테 정말 중요한다. 그리고 취미 활동을 할 때 즐겁다. 독서 때문에 친구도 많이 만났다. 아주 도움이 된 일이다. 초등학교 때 책을 읽는 것이 싫어한다. 너무 심심한 일이 생각한다. 그런데 중학교 때 친구 집에 갈 때 너무 좋고 재미있게 읽을 수 있는 책을 봤다. 그때부터 독서를 좋아한다. 책을 읽는 데 시간이 많이 걸려서 친구랑 같이 놀지 않다. 자주 운동도 않 하고 쇼핑도 않 한다. 그런데 다른 재미있는 일이 표기해야 하는데 도 즐겁다. 취미 생활을 할 때 준비할 것이 많지 않다. 그냥 마음에 든 책을 필요한다. 그리고 맛있는 커피도 필요한다. 가끔 시간이 있으면 밖에 나가서 초에서 앉아서 책을 읽은다. 또한 세상에 많이 좋은 책을 있지만 잘 모르는 것을 도 있다. 그리고 유명하게 않는 좋은 책을도 있다. 그래서 독서 동호회 홈페이지에 자주 이야기한다. 자주 추천한다. 취미 생활할 때 특별한 주의 할 점은 없다. 그냥 내용도 심심하고 글씨도 나쁜 책을 절때로 않 읽어야 한다. 아마 나쁜 영향을 줄 것이다. 앞으로도 계속 좋아하고 즐겁다. 그리고 책을 통해서 많이 지식을 배워야 한다.	B1
B100005_v02.txt_2.txt	나의 취미	어렸을 때 나는 부모님과 구경을 하는 좋아했다. 달에마다 부모님께서 나와 태국에 항상 다른 장소를 구경하셨다. 내 고향은 살던 태국북쪽아서 태국북쪽은 태국남쪽보다 구경을 하러 갔다. 태국북쪽에 유명한 장소는 치앙마이이다. 치앙마이는 자연이 아름답고 사람들은 착하다. 매년 날싸가 시원하면서 여기 꽃들은 가장 아름다워서 매년 이 축제를 온다. 이 축제는 이름이 로얄 파크 라샵픅죽제이다. 로얄 프크 랴샵픅에 갈 때 준비해야 할 것은 돈과 카메라와 물을 있다. 면저 여행을 가면 인터넷으로 장소를 찾고 가고 싶다. 내 앞으로의 계획은 디시 태국에 로얄 파크 랴샵픅축제를 가고 싶다. 그리고 태국북쪽에 항상 유명한 장소이다.	B1
B100341_v01.txt_1.txt	나의 취미	나의 취미는 영어 노래를 들기하고 요리를 먼들기이다. 종국에서 영어를 아주 종용해서 아이보터 영어를 배운 가다. 영어 잘해다면 세게적으로 친구가 사귀게 돼다. 나 17살 전에 영어를 싫어하다. 찹지기 나 영어 노래를 좋아하다. 영어 노래통해서 나 영어 좋아지다. 매일 밤에 컴퓨터로 영어 노래를 들어다. 하지만, 까끔 나 노래를 들으며 공부하니까 집종니를 없었다. 그래서, 아버지는 자주 이야기했다. 나도 요리를 좋아하다. 특변한 종국 음식을 정말 만들다. 한국 온지 와서 나 이주일에 3번 요리를 하다. 친구하고 같이 요리를 만들 후에 음식을 먹다. 요리에 통해서 많이 친구 사귀다. 공생기 한지만 너무 재미있다. 나 요리를 자주 해서 방을 조금 안 끗끗하다. 그래서 집방일 많이 있다. 나 종국 음식하고한국 음식 도 만들다. 이 반학은 나 보머님에게 요리를 할 거야. 부머님은 좋아 하보여.	B1
B100086_v02.txt_2.txt	나의 취미	내가 좋아하는 취미 많이 이다. 노래, 등산, 춤, 그림, 수영, 여행, 농구, 축구, 피아노등 하지만 제일 좋아하는 취미가 등산이다. 여렸을 때 우리 할아버지 한 달아다. 등산을 간다. 겅강하기 위해서 지금까지 꼐속 등산을 간다. 우리 할아버지과 같이 등산을 간다. 첫일 때 아주 신기하다. 힘들지만 아주 즐거웁다. 겨울에는 등산옷 하고 등산화를 필열하다. 등산전에는 나 운동을 좋지 않아다. 등산 후에는 나 운동을 하게 되었다. 등산 중에 구경을 보며 과자를 먹다. 얼마나 즐거웁다. 지금은 내가 한국에 6개월 온기 됬다. 지난 학기때 우리 반 친구하고 선생님 같이 선라산에 갔다. 친구들 같이 등산활동, 노래를 불으며 이야기 하다. 아무도 피곤하지 않다. 등산 피곤하때 우리 같이 라면을 먹다. 진짜 좋아하다. 고향에 갈려면 할아버지와 같이 또 등산을 하다. 헌재인 일이 바빠서 운동 시간이 없다. 그래서 건강하지 않다. 내가 중요일이 밖에 없다. 친구와 같이 등산을 하다. 산아내 경치는 아추 좋다. 나무도 만힝 이다. 나의 취미는 등산이다. 앞으로 계속 등산을 가다. 건강하기 위해서 여러분 우리 같이 운동하다.	B1
B100130_v01.txt_2.txt	나의 취미	나는 어렸을 때부터 여행을 좋아한다. 시간이 있으면 자주 경치가 아름다운 곳에 여행을 간다. 내가 여행을 좋아하는 이유는 많다. 여행할 때 볼거리하고 먹거리를 많으며 배울 수 있는 것도 많기 때문에 여행에게 관심이 점점 많아졌다. 또한 내가 어렸을 때 책을 많이 읽어서 가고 싶은 도시며 나라를 많다. 그래서 여행을 시작하게 되었다. 작년에 친구하고 같이 중국 상해에 가 봤다. 유명한 관광지도 가고 맛있는 음식도 먹었다. 제일 특별한 추억은 예쁜 극장에 가서 재미있는 연극을 보고 야식으로 맛있는 샤부샤부를 먹는 것이다. 먹으며 본 역국에 대해 즐겹게 이야기 했다. 그 후에 호텔에 돌아가서 아주 신나서 새벽까지 계속 이야기했다. 힘들지만 너무 행복해서 정말 좋은 추어다. 시간이 많이 지내도 잊어버리지 않는다. 여행을 가고 싶으면 가벼운 짐을 가지고 돈도 준비하 되면 된다. 특히 긍정적이 정신이 있으면 더 좋겠다. 모르는 도시에 가면 꼭 자기를 보호하야 한다. 위험한 곳에 안 가고 가족들과 계속 연락해야 된다. 밤에 늦게 나가지 않도 중요한 것이다. 나는 여행을 지속하게 좋아할 것이다. 대학생 된 후에 방학마다 꼭 한 곳에 여행을 갈 것이다. 앞으로 기회가 있으면 해외여행도 갈 것이다. 이 꿈을 꼭 이루겠다.	B1
B100336_v01.txt_1.txt	나의 취미	네 취미는 기타를 쳐는 것을 좋아한다. 어렸을 때 부터 기티를 배웠다. 지금은 기타를 배운지 10년 지났다. 스트레슬 때 기타를 쳐면 스트레스를 볼다. 그리고 시간 하고둔을 피려 있다. 나 하고 친구 주만마다 기타를 연습한다. 하지만 요즘에 한국어 배우기 때문에 기타를 못한다. 기타는 어렵지만 재미있다. 다음 방학에 기티 그라프 가려고 하다.	B1
B100142_v01.txt_2.txt	나의 취미	채 취미가 수영하기이다. 용즘 수영하는 사람을 늘 것 같다. 그리고 아기와 노인도 많이 간다. 수영할 때 규칙적으면 건강에 좋고 기분이도 좋아졌다. 재 수영하기 시작하게 된 이유는 재 어렸을 때부터이다. 어렸을 때 형과 친구들이 많이 수영장에 수영하러 갔다. 형하고 친구들이 같이 있으면 기분 너부 좋아졌다. 그 느낌을 좋아하니까 그리고 수영할 때 많이 연습하면 힘ㅇ 마음에 간해졌다. 많이 수영하기 좋기는 하지만 수영전에 준비 운동은 꼭 해야 한다. 준비 운동을 하지 못은 사람이 사고도 쉽게 난다. 이것 너무 중요이다. 특히는 많은 사람들이 있을 때 더 조심하면 좋다. 재 조등학교 때단니 매일 수업시간 끝난 후에 친구들과 수영장에 많이 연습했을 것 같다. 꿈이 있기 때문에 수영순수처럼 경기가 자주 참가하고 싶다고 생각한다. 그렇데 시간이 많이 지내면 마음에 힘들고 몸이도 힘들어졌다. 포기하고 싶을 때 매일 여아버지에게 선공하고 싶으면 꼭 항상 꾸준히 연습하고 포기하 지 말세요하셨다. 그 이야기는 지금까지 아직 마음에 있다. 아무것도 없으면 꼭 많이 수영할 겁다. 건강에 좋고 마음에 종며 건해졌다.	B1
B100009_v02.txt_2.txt	나의 취미	취미는 시간이 있을 때 하는 일이다. 취미 활동은 여러 가지 있는데 내 취미는 음악과 드라마 감상이다. 날마다 걸으며 음악을 듣고 학교에 간다. 그리고 숙제나 시험은 없을때 드라마를 본다. 음악을 듣는 것을 어렸을때부터 좋아했는데 특히 한국 음악은 중학교 때 좋아하졌다. 중학교때 한국 음악을 좋아하는 친구 덕분에 한국 음악과 드라마를 좋아하졌다. 취미 생활을 하면서 한국에 대해 것을 알게 된다. 지금도 한국 유학하는 이유는 한국 음악과 드라마를 좋아하기 때문이다. 음악 감상은 자주 간단한 취미 활동이다. 음악 듣는 것은 언제나 어디서나 할 수 있는 취미 활동이다. 입력불가별한 미리 준비해야 할 것을 없고 휴대폰만 있어도 음악을 들을 수 있다. 그러나 지하철이나 버스를 타고 가거나 많을 사람들이 있는 장소 있을 때 헤드폰을 사용하면 더 좋겠다. 시끄럽지 않게 들을 수 있기 때문이다. 드라마 보는 것도 그렇게 한다. 예전에 드라마를 텔레비전에서만 볼수 있지만 요즘 휴대폰에서 인터넷으로 볼 수 있다. 스트레스를 푸는 데는 음악과 드라마 감상을 도움이 된다. 그래서 음악과 감상을 건강에 좋다. 그런데 오래 시간동안 계속 음악을 듣거나 드라마를 보면 귀병이 생긴 겨우도 있어서 주심해야 한다. 마지막은 지금처럼 앞으로도 주심하게 음악 듣는 것과 드라마 보는 것을 꾸준히 하겠다.	B1
B100293_v01.txt_2.txt	나의 취미	나의 취미는 팬크러브 활동이다. 요즘 한국에 인기가 많은 가수가 많이 있다. 그래서 제가 한국가수의 팬크러브 활동이 자주 간다. 제가 좋아하는 가수가 비스트이다. 제가 컴퓨터에서 비스트가 처음에 봤는데 정말 멋있어서 2009년부터 계속 좋아한다. 비스트가 중국에서 활동이 많이 없으니까 제가 한국에서 왔는다. 지난 주말에 비스트의 4기 팬미팅을 했는다. 제가 친구하고 같이 갔는다. 요즘 시험 때문에 스트레스 많이 받는다. 그래서 팬미팅에 갔어서 스트레스를 풀 수 있다. 팬미팅을 시작할때 나랑 친구가 정말 긴장한다. 한국에서 팬미팅을 처음에 잔가해서 빌요하는 것을 많이 준비를 못했는다. 다른 사람이 하이힐을 신고 따뜻한 옷을 많이 입는다. 그래서 다른사람을 춥지 않고 비스트가 볼 수 있다. 팬미팅장에서 사람이 많은다. 그래서 팬미팅장에서 뛰면 안된다. 팬미팅에 본후에 나랑 친구가 기분이	B1
B100327_v01.txt_2.txt	나의 취미	나의 취미는 격투기 하는 것이다. 어렸을 때부터 축구선스가 되고 싶었는데 허리가 다치기 때문에 금안하게 되었다. 그때부테 격투기를 시작하게 되었다. 지금부터 나의 취미 생활 대해 이야기러 하려고 한다. 다른 취미는 한시간이나 2시간 걸리지만 나의 취미는 24시간걸이다. 왜냐하면 운동뿐만 다른 일도 같이 해야한다. 내 취미는 하루에 2시간 운동과 다이에트라는 것이 함께 가지고 있는 취미이다. 날마다 아침부터 밤까지 특별한 밥은 준비해야 한다. 운동보다 뭣이 먹어야 됄지 아주 중요하기 때문에 계산하고 미리 밥을 준비하는 것이 아주 좋다. 아주 힘들고 어려운 취미가 보여지만 배울 수 있는 것이도 있다. 이런 취미는 하기 위해서 아주 부지런한 생활을 해야 한다. 나도 이 취미를 하기 때문에 부지런하게 되었다. 앞으로도 계속 이 취미를 하고 경기를 한번 해 보고 싶다. 그래서 앞으로도 열심히 운동하고 부지런하게 살아야 되겠다. 천리 길도 한걸음부터라는 속담이 있다. 나도 그 속담처럼 나의 꿈위해서 오늘과 앞으로도 한걸음씩 걸어야겠다.	B1
B100169_v02.txt_2.txt	나의 취미	내가 취미 활동은 여행이다. 여렸을 때 부터 부모님과 함께 방항 때 고향에 가까운 곳이 관광 하는 것을 했다. 그러니까 지금까지는 여행을 좋아한다. 사람에 따라서 취미 활동이 다르며 좋아하는 이유도 다르다. 내가 여행을 좋아하는 이유가 많다. 첫째, 여행을 하며 그 지역은 다양한 문화를 알 수 있다. 예르들어서 이 나라에 가고 나서 그 나라의 사람들이 생활 습관과 어떤 옷차림을 유행하고 식사 습관이등 다 알는다. 이것은 나한테 좋은 경험이다. 둘째, 여행할 때 항상 가족과 친구들이 같이 간다. 이렇게 아무리 힘들어도 기분이 좋다. 사람들은 관게가 항상 더 좋아질 것이다. 도종은 한 사람을 못할때 다른 사람이 도와준다. 그리고 아름다운 명소 앞에서 같이 사진을 찍고 나중에 그 사찍은 보며 얼마나 행복한 추억이 모른다. 한편, 다른 나라가면 그 나라의 언어도 좀금 배울 수 있다. 그리고 여행이 스트레스가 푸는데 도뭄이 될 것이다. 기분이 교환할 수 있다. 그렇니까 여행을 정말 좋아한다. 하지만 여행하기 전에 꼭 열심히 준비해야 한다. 예르들어서 가는 곳에 지도를 찾고 그 곳에서 호텔을 미리 예약해야하다. 마지막으로 주의할 점은 그 여행장소에 무엇이 하면 안 되는데 먼저 찾아 봤다. 나는 지금부터 앞으로까지 시간 있을 때 계속 다양한 곳곳에서 여행할 것이다. 아름다운 경치 다 보고 싶는다는 생각한다.	B1
B100150_v01.txt_2.txt	나의 취미	취미는 기분이 좋아지기 워해서 할 활동이다. 사람마다 좋아하는 취미를 다르다. 보통 취미활동할 때 기분이 좋아지고 스트레스도 풀 수 있는다고 한다. 나는 힘들 때마다 취미활동하면 기분이 좋게 된다. 지금부터 내 취미 2가지를 소개하려고 한다. 첫째, 나는 음악을 듣는 것을 좋아한다. 어렸을 내가 악기를 배운 적이 있었다. 그래서 음악감상 자주 했다. 음악을 들으면 마음이 편안하게 될 수 있다. 음악감상을 준비해야 할 것 컴퓨터하고 자기의 좋아하는 음악이다. 음악감상은 마음이 편아하게 된 것을 추천한다. 둘째, 운동하는 것도 나의 취미이다. 대학교 때 시험 때문에 스트레스를 많이 받아서 운동을 시각하게 됐다. 그때부터 운동을 좋아하게 됐다. 운동하는 것을 건강을 좋고 스트레스를 풀 수 있다. 나는 주말마다 운동을 한다. 운동을 할 때 꼭 편한 운동화를 준비해야 한다. 그리고 식사후에는 바로 운동을 하면 안된다. 운동을 할 때 주의할 점을 꼭 식사하지전에 해야 된다. 사람에 따라서 좋아하는 취미 활동을 다르다. 앞어서 내가 제일 좋아하는 취미 활동을 소개하였다. 취미 활동은 건강하게 사는 데 도움이 된다. 그레서, 자기의 좋아하는 취미 활동을 찾았으면 좋겠다.	B1
B100154_v01.txt_2.txt	나의 취미	내 취미는 운동이다. 특히 수영이 제일 좋아하는 운동이다. 나에게는 언니가 우리는 있는데 수영을 잘하며 운동을 좋아한다는 점에서 비슷하다. 같이 수영을 배운 지도 오래 됐다. 먼저 수영을 배우기 전에 어머니는 내가 항상 도와 주셨다. 그러나 수영을 배운 후에 어머니가 안 계셔도 수영을 할 수 있게 됐다. 그리고 수영을 배운 후에 스트레스를 받으면 헤엄치는 방법으로 풀 수 있었다. 사우디아라비아는 많은 여자들이 스트레스를 받으면 수영을 하는데 수영을 하며 건강해지는 느낌이 들어서 더 좋은 것 같다. 한국에 오기 전에 주말마다 수영장에 가서 수영을 했다. 주말마다 수영을 여섯 시간이나 해도 지루하지 않았다. 그러나 수영을 할 때 수영복과 수영모자와 물안경을 준비해야 한다. 수영을 할 때 주의할 점은 수영을 50분 이상 계속 안 된다. 10분 쉬어야 한다. 나는 수영을 아주 좋아한다. 그래서 사우디에서는 많이 했다. 그러나 지금은 한국에 살기 때문에 수영장에 가지 못한다. 그래서 수영을 하고 싶다. 그래서 시험이 끝나면 친구와 함께 수영장에 가서 수영을 열심히 할 것이다. 그리고 시간이 있을 때마다 수영을 계속 열심히 할 것이다.	B1
